"RAZON SOCIAL","POTENCIAL UNO","NOMBRE COMERCIAL",RUC,CONSIGNATARIO,"POSICION ARANCELARIA","CODIGO COMPLEMENTARIO","CODIGO SUPLEMENTARIO","DESCRIPCION POSICION","DESCRIPCION DEL DESPACHO",MARCA,MODELO,REFRENDO,ITEM,DAU,"FECHA DESPACHO","FECHA EMBARQUE","FECHA LLEGADA","FECHA LIQUIDACION","FECHA PAGO","FECHA SALIDA ALMACEN",REGIMEN,"NUMERO MANIFIESTO",MANIFIESTO,"CODIGO DOCUMENTO TRANSPORTE","DOCUMENTO TRANSPORTE",ADUANA,"PAIS ORIGEN","PAIS PROCEDENCIA","PAIS EMBARQUE","PUERTO EMBARQUE","VIA TRANSPORTE",CONTENEDORES,DEPOSITO,"FOB U$S","FLETE U$S","SEGURO U$S","CIF U$S",FACTURA,"VALOR FACTURA U$S","BASE IMPONIBLE U$S","KGS NETO","KGS BRUTO",UNIDADES,"TIPO UNIDAD","PRECIO UNITARIO U$S","CANTIDAD COMERCIAL","UNIDAD COMERCIAL","PRECIO UNITARIO COMERCIAL U$S","TIPO UNIDAD NOMENCLADOR",ADVAL,MONEDA,EMBARCADOR,INCOTERM,"CODIGO LIBERACION","ESTADO MERCADERIA","CLASE MERCADERIA","PAIS DESTINO","TOTAL FOB U$S","TOTAL FLETE U$S","TOTAL SEGURO U$S","TOTAL CIF U$S","TOTAL KGS NETO","TOTAL KGS BRUTO","TOTAL BASE IMPONIBLE","TOTAL CANTIDAD BULTOS","TOTAL AJUSTES","TOTAL OTROS AJUSTES",CLASE,VERIFICADOR,"AGENTE AFIANZADO",NAVE,"AGENCIA TRANSPORTE","EMPRESA TRANSPORTE",AFORADOR,"FECHA AFORO","TIPO AFORO","ACTIVIDAD PRINCIPAL DEL IMPORTADOR","DIRECCION DEL IMPORTADOR","DIRECCION DEL CONSIGNATARIO",CONSOLIDADORA
"IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE",,,0991098127001,"IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE SOCIEDAD ANONIMA INMONTE",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRANULAR","SIN MARCA","SIN MODELO",02820201000066066,1,,2020-01-27,2019-12-14,2020-01-19,2020-01-27,2020-01-27,2020-01-31,"IMPORTACION A CONSUMO",,CEC2020MAEU0086,CEC2020MAEU008600330000,969792771,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","323,882.53","25,076.80",300.45,"349,259.78",,0.00,"349,259.78","1,102,000.00",0.00,"1,104,774.00","KILOGRAMO BRUTO",0.29,"1,102.00",TM,293.90,"kg, Kilogramo",0.00,DOL,"GLOBE CHEMICALS GMBH",,,NUEVO,,ECUADOR,"323,882.53","25,076.80",300.45,"349,259.78","1,102,000.00",0.00,"349,259.78",0.00,0.00,0.00,,,"01900009: CORNEJO & IGLESIAS ASOCIADOS S.A.","MAERSK BATAM","MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","9309-OTRAS ACTIVIDADES DE SERVICIO N.C.P.","KM 5.5 SOLAR 2 Y VIA DURAN BABAHOYO, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NINGUNA","NITRON GROUP LLC","SIN MODELO",02820201000082291,1,,2020-01-30,0000-00-00,0000-00-00,2020-01-30,2020-01-30,0000-00-00,"IMPORTACION A CONSUMO",,CEC202077900015,CEC20207790001500010000,,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","NO ESPECIFICADO","NO ESPECIFICADO",-,"NO ESPECIFICADO",0.00,,"1,431,144.00","250,800.00","1,463.29","1,683,407.25",,0.00,"1,683,407.25","6,600,000.00",0.00,"6,600,000.00","KILOGRAMO BRUTO",0.22,"6,600.00",TM,216.84,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",,,NUEVO,,ECUADOR,"1,788,930.00","313,500.00","1,829.11","2,104,259.00","8,250,000.00",0.00,"2,104,259.00",0.00,0.00,0.00,,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA",,,-,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NINGUNA","NITRON GROUP LLC","SIN MODELO",02820201000082291,2,,2020-01-30,0000-00-00,0000-00-00,2020-01-30,2020-01-30,0000-00-00,"IMPORTACION A CONSUMO",,CEC202077900015,CEC20207790001500010000,,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","NO ESPECIFICADO","NO ESPECIFICADO",-,"NO ESPECIFICADO",0.00,,"357,786.00","62,700.00",365.82,"420,851.81",,0.00,"420,851.81","1,650,000.00",0.00,"1,650,000.00","KILOGRAMO BRUTO",0.22,"1,650.00",TM,216.84,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",,,NUEVO,,ECUADOR,,,,,,,,,,,,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA",,,-,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NINGUNA",NITRON,"SIN MODELO",02820201000082538,1,,2020-01-30,0000-00-00,0000-00-00,2020-01-30,2020-01-30,0000-00-00,"IMPORTACION A CONSUMO",,CEC202077900015,CEC20207790001500050000,,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","NO ESPECIFICADO","NO ESPECIFICADO",-,"NO ESPECIFICADO",0.00,,"1,839,997.50","313,500.00","1,873.54","2,155,371.00",,0.00,"2,155,371.00","8,250,000.00",0.00,"8,250,000.00","KILOGRAMO BRUTO",0.22,"8,250.00",TM,223.03,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",,,NUEVO,,ECUADOR,"2,018,421.50","343,900.00","2,055.22","2,364,376.75","9,050,000.00",0.00,"2,364,376.75",0.00,0.00,0.00,,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA",,,-,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NINGUNA",NITRON,"SIN MODELO",02820201000082538,2,,2020-01-30,0000-00-00,0000-00-00,2020-01-30,2020-01-30,0000-00-00,"IMPORTACION A CONSUMO",,CEC202077900015,CEC20207790001500050000,,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","NO ESPECIFICADO","NO ESPECIFICADO",-,"NO ESPECIFICADO",0.00,,"178,424.00","30,400.00",181.68,"209,005.69",,0.00,"209,005.69","800,000.00",0.00,"800,000.00","KILOGRAMO BRUTO",0.22,800.00,TM,223.03,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",,,NUEVO,,ECUADOR,,,,,,,,,,,,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA",,,-,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"INDUSTRIAS DE MINERALES LA COLINA INDUCOLINA CIA. LTDA.",,,0190335275001,"INDUSTRIAS DE MINERALES LA COLINA INDUCOLINA CIA. LTDA.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","FERTILIZANTE GRANULADO, UREA  FETILIZANTE AGRICOLA  UREA GRANULAR","PHOSAGRO TRADING","SIN MODELO",02820201000085521,1,,2020-01-31,2019-12-29,2020-02-02,2020-01-31,2020-01-31,2020-02-04,"IMPORTACION A CONSUMO",,CEC2020MAEU0111,CEC2020MAEU011100150000,969870114,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","130,023.00","11,052.00",472.53,"141,547.53",,0.00,"141,547.53","513,000.00",0.00,"514,291.00","KILOGRAMO BRUTO",0.25,513.00,TM,253.46,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"130,023.00","11,052.00",472.53,"141,547.53","513,000.00",0.00,"141,547.53",0.00,0.00,0.00,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","MAERSK BUTON","MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","2412-FABRICACION DE ABONOS Y COMPUESTOS DE NITROGENO","JUAN VIVES S N Y AV 1 DE MAYO",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA A GRANEL, UREA A GRANEL",NITRON,"SIN MODELO",02820201000087227,1,,2020-01-31,0000-00-00,0000-00-00,2020-01-31,2020-01-31,0000-00-00,"IMPORTACION A CONSUMO",,CEC202077900015,CEC20207790001500080000,,"GUAYAQUIL MARITIMO",FINLAND,"NO ESPECIFICADO","NO ESPECIFICADO",-,"NO ESPECIFICADO",0.00,,"742,137.00","125,400.00","3,444.12","870,981.12",,0.00,"870,981.12","3,300,000.00",0.00,"3,300,000.00","KILOGRAMO BRUTO",0.22,"3,300.00",TM,224.89,"kg, Kilogramo",0.00,DOL,"NITRON GROUP CORPORATION",,,NUEVO,,ECUADOR,"742,137.00","125,400.00","3,444.12","870,981.12","3,300,000.00",0.00,"870,981.12",0.00,0.00,0.00,,,"01777833: CORADUANAS",,,-,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, A GRANEL",NITRON,"SIN MODELO",02820201000088664,1,,2020-02-01,2019-12-31,2020-02-05,2020-02-01,2020-02-03,2020-02-14,"IMPORTACION A CONSUMO",,CEC202077900015,CEC20207790001500070000,7,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","1,118,536.00","190,142.12","1,953.02","1,310,631.12",,0.00,"1,310,631.12","5,003,740.00",0.00,"5,003,740.00","KILOGRAMO BRUTO",0.22,"5,003.74",TM,223.54,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",,,NUEVO,,ECUADOR,"1,118,536.00","190,142.12","1,953.02","1,310,631.12","5,003,740.00",0.00,"1,310,631.12",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","UNI HORIZON","ANDINAVE S.A.",-,,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA A GRANEL, A GRANEL",DREYMOOR,"SIN MODELO",02820201000088667,1,,2020-02-01,2019-12-31,2020-02-05,2020-02-01,2020-02-03,2020-02-11,"IMPORTACION A CONSUMO",,CEC202077900015,CEC20207790001500030000,3,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","512,944.12","89,683.80",865.86,"603,493.81",,0.00,"603,493.81","2,360,100.00",0.00,"2,360,100.00","KILOGRAMO BRUTO",0.22,"2,360.10",TM,217.34,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",,,NUEVO,,ECUADOR,"720,325.62","125,942.64","1,216.13","847,484.44","3,314,280.00",0.00,"847,484.44",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","UNI HORIZON","ANDINAVE S.A.",-,,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA A GRANEL, A GRANEL",DREYMOOR,"SIN MODELO",02820201000088667,2,,2020-02-01,2019-12-31,2020-02-05,2020-02-01,2020-02-03,2020-02-11,"IMPORTACION A CONSUMO",,CEC202077900015,CEC20207790001500030000,3,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"05901469-ANDIPUERTO GUAYAQUIL S.A.","207,381.48","36,258.84",350.27,"243,990.59",,0.00,"243,990.59","954,180.00",0.00,"954,180.00","KILOGRAMO BRUTO",0.22,954.18,TM,217.34,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",,,NUEVO,,ECUADOR,,,,,,,,,,,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","UNI HORIZON","ANDINAVE S.A.",-,,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PARA USO AGRICOLA","SIN MARCA","SIN MODELO",02820201000094259,1,,2020-02-04,2019-11-25,2020-02-02,2020-02-04,2020-02-05,2020-02-10,"IMPORTACION A CONSUMO",,CEC2020MAEU0111,CEC2020MAEU011100110000,588977894,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","7,245.00",614.00,8.64,"7,867.64",,0.00,"7,867.64","29,000.00",0.00,"29,073.00","KILOGRAMO BRUTO",0.25,29.00,TM,249.83,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,,NUEVO,,ECUADOR,"7,245.00",614.00,8.64,"7,867.64","29,000.00",0.00,"7,867.64",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","MAERSK BUTON","MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PARA USO AGRICOLA","SIN MARCA","SIN MODELO",02820201000094422,1,,2020-02-04,2019-11-25,2020-02-02,2020-02-04,2020-02-05,2020-02-10,"IMPORTACION A CONSUMO",,CEC2020MAEU0111,CEC2020MAEU011100100000,588977888,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","7,245.00",614.00,8.64,"7,867.64",,0.00,"7,867.64","29,000.00",0.00,"29,073.00","KILOGRAMO BRUTO",0.25,29.00,TM,249.83,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,,NUEVO,,ECUADOR,"7,245.00",614.00,8.64,"7,867.64","29,000.00",0.00,"7,867.64",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","MAERSK BUTON","MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE",,,0991098127001,"IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE SOCIEDAD ANONIMA INMONTE",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, UREA GRANULAR","SIN MARCA","SIN MODELO",02820201000099226,1,,2020-02-05,2019-12-22,2020-01-24,2020-02-05,2020-02-06,2020-02-15,"IMPORTACION A CONSUMO",,CEC2020MAEU0090,CEC2020MAEU009000080000,969845998,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","316,728.31","24,416.88",292.55,"341,437.72",,0.00,"341,437.72","1,073,000.00",0.00,"1,075,701.00","KILOGRAMO BRUTO",0.29,"1,073.00",TM,295.18,"kg, Kilogramo",0.00,DOL,"GLOBE CHEMICALS GMBH",,,NUEVO,,ECUADOR,"316,728.31","24,416.88",292.55,"341,437.72","1,073,000.00",0.00,"341,437.72",0.00,0.00,0.00,,,"01900009: CORNEJO & IGLESIAS ASOCIADOS S.A.","LARS MAERSK","MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","9309-OTRAS ACTIVIDADES DE SERVICIO N.C.P.","KM 5.5 SOLAR 2 Y VIA DURAN BABAHOYO, GUAYAQUIL",,
"FERMAGRI S.A.",,,1791401344001,"FERMAGRI S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA","SIN MARCA","SIN MODELO",02820201000107363,1,,2020-02-10,2019-12-29,2020-02-07,2020-02-10,2020-02-10,2020-02-13,"IMPORTACION A CONSUMO",,CEC2020MAEU0115,CEC2020MAEU011555030000,SUDU89880A6WU009,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","299,486.88","42,750.00",612.07,"342,848.94",,0.00,"342,848.94","1,008,000.00",0.00,"1,008,000.00","KILOGRAMO BRUTO",0.30,"1,008.00",TM,297.11,"kg, Kilogramo",0.00,DOL,"EUROCHEM NORTH AMERICA CORP",,,NUEVO,,ECUADOR,"299,486.88","42,750.00",612.07,"342,848.94","1,008,000.00",0.00,"342,848.94",0.00,0.00,0.00,,,"01900118: ALBARRACIN BOSCH RAMON GONZALO","LICA MAERSK","HAMBURG SÜD ECUADOR S.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"SOTO JIMENEZ ROXI DEL CISNE",,,1104310097001,"SOTO JIMENEZ ROXI DEL CISNE",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA AGRICOLA, PARA USO AGRICOLA (FERTILIZANTE)","MOLINOS & CIA. S.A",SN,10920201000117948,2,,2020-02-13,2020-02-08,2020-02-08,2020-02-13,2020-02-13,0000-00-00,"IMPORTACION A CONSUMO",,CEC202078320018,CEC20207832001825030000,,"LOJA MACARA","UNITED STATES",PERU,PERU,-,CARRETERA,0.00,,"2,110.00",138.03,21.00,"2,269.03",,0.00,"2,259.03","6,000.00",0.00,"6,018.75","KILOGRAMO BRUTO",0.35,120.00,TM,17.58,"kg, Kilogramo",0.00,DOL,"MOLINOS & CIA S.A.",,,NUEVO,,ECUADOR,"10,700.00",700.00,106.50,"11,506.50","32,000.00",0.00,"11,456.50",0.00,0.00,0.00,,,"01904943: VISCARRA ESPINOZA FERNANDO RAMIRO",,"AGREDA FERNANDEZ SORAYA ALEXANDRA","04777832-AGREDA FERNANDEZ SORAYA ALEXANDRA","LUZURIAGA MERINO ROVER FELIPE",0000-00-00,"AFORO FISICO INTRUSIVO",,"LOJA_ZAPOTILLO_AMAZONAS SN Y PALETILLAS",,
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PARA USO AGRICOLA","SIN MARCA","SIN MODELO",02820201000139757,1,,2020-02-21,2020-01-18,2020-02-23,2020-02-21,2020-02-26,2020-03-04,"IMPORTACION A CONSUMO",,CEC2020MAEU0129,CEC2020MAEU012900150000,910027362,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","377,440.00","42,840.00",455.53,"420,735.53",,0.00,"420,735.53","1,624,000.00",0.00,"1,624,000.00","KILOGRAMO BRUTO",0.23,"1,624.00",TM,232.41,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,,NUEVO,,ECUADOR,"377,440.00","42,840.00",455.53,"420,735.53","1,624,000.00",0.00,"420,735.53",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","MAERSK BATUR","MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,"FERTISA AGIF C.L.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PARA USO AGRICOLA","SIN MARCA","SIN MODELO",02820201000139820,1,,2020-02-21,2020-01-18,2020-02-23,2020-02-21,2020-02-26,0000-00-00,"IMPORTACION A CONSUMO",,CEC2020MAEU0129,CEC2020MAEU012900160000,910027374,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","384,180.00","43,605.00",463.67,"428,248.69",,0.00,"428,248.69","1,653,000.00",0.00,"1,653,000.00","KILOGRAMO BRUTO",0.23,"1,653.00",TM,232.41,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,,NUEVO,,ECUADOR,"384,180.00","43,605.00",463.67,"428,248.69","1,653,000.00",0.00,"428,248.69",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","MAERSK BATUR","MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",,,1790580202001,"QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.",3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, PARA USO AGRICOLA",PHOSAGRO,"SIN MODELO",02820201000142891,1,,2020-02-26,2020-01-11,2020-02-23,2020-02-26,2020-02-26,2020-02-29,"IMPORTACION A CONSUMO",,CEC2020MAEU0129,CEC2020MAEU012900450000,910066714,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","191,851.80","21,420.00",846.69,"214,118.48",,0.00,"214,118.48","812,000.00",0.00,"814,044.00","KILOGRAMO BRUTO",0.24,812.00,TM,236.27,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"191,851.80","21,420.00",846.69,"214,118.48","812,000.00",0.00,"214,118.48",0.00,0.00,0.00,,,"01777833: CORADUANAS","MAERSK BATUR","MAERSK DEL ECUADOR C.A.","02907986-MAERSK DEL ECUADOR C.A.",,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","AMAZONAS N35-43 Y JUAN PABLO SANZ",,
